NumEvent,TimRef,Ref,TimPeak,Peak,TimEnd,End,IEI,Amp,Area,
[-],[s],[pA],[s],[pA],[s],[pA],[s],[pA],[fC],
395,109.44510,53.70,109.45830,-41.41,109.47330,53.70,0.14520,95.11,1113.71,
396,109.59990,55.48,109.60350,21.25,109.61490,55.48,0.05730,34.23,189.73,
397,109.65360,56.97,109.66080,2.81,109.67520,56.97,0.50400,54.16,406.91,
398,110.15280,58.89,110.16480,7.81,110.17980,58.89,0.16650,51.08,377.79,
399,110.32410,54.37,110.33130,19.22,110.34210,54.37,0.55800,35.15,178.60,
400,110.88210,53.87,110.88930,17.97,110.89830,53.87,0.06120,35.90,173.60,
401,110.94570,51.09,110.95050,6.41,110.96550,51.09,0.08970,44.69,300.01,
402,111.02730,50.94,111.04020,-10.63,111.05520,50.94,0.64080,61.57,818.93,
403,111.67380,54.82,111.68100,8.91,111.69510,54.82,0.08190,45.91,330.10,
404,111.75450,52.67,111.76290,16.56,111.77520,52.67,0.48030,36.10,235.08,
405,112.23120,56.15,112.24320,18.75,112.25400,56.15,0.16650,37.40,242.55,
406,112.40010,56.62,112.40970,16.09,112.42470,56.62,0.65430,40.53,318.37,
407,113.05740,54.78,113.06400,10.78,113.07510,54.78,0.07290,44.00,270.38,
408,113.12970,52.39,113.13690,-66.09,113.15190,52.39,0.65580,118.48,929.24,
409,113.78670,55.96,113.79270,18.91,113.80770,55.96,0.41070,37.05,231.05,
410,114.19980,58.58,114.20340,22.97,114.21450,58.58,0.48060,35.61,211.24,
411,114.67920,53.25,114.68400,17.50,114.69840,53.25,0.64110,35.75,243.58,
412,115.32030,54.95,115.32510,17.66,115.33470,54.95,0.18000,37.29,193.93,
413,115.49550,56.97,115.50510,-3.28,115.52010,56.97,0.19500,60.25,517.67,
414,115.69530,30.42,115.70010,-25.63,115.70760,30.42,0.60660,56.05,252.61,
415,116.29950,55.51,116.30670,13.75,116.31900,55.51,0.22440,41.76,253.05,
416,116.52630,52.95,116.53110,15.94,116.54250,52.95,0.23940,37.02,211.46,
417,116.76210,56.39,116.77050,23.59,116.78550,56.39,0.41370,32.80,243.67,
418,117.17700,58.56,117.18420,14.06,117.19710,58.56,0.26460,44.50,289.92,
419,117.44280,51.11,117.44880,13.13,117.46380,51.11,0.19710,37.98,324.92,
420,117.63990,57.82,117.64590,24.38,117.65670,57.82,0.33360,33.45,198.70,
421,117.97470,55.16,117.97950,18.44,117.99420,55.16,0.49170,36.72,252.05,
422,118.46520,50.53,118.47120,0.00,118.48380,50.53,0.07830,50.53,264.14,
423,118.53690,46.80,118.54950,-19.69,118.56450,46.80,1.75710,66.48,710.14,
424,120.29820,45.26,120.30660,6.88,120.31830,45.26,0.59430,38.38,179.98,
425,120.89610,53.02,120.90090,10.47,120.91590,53.02,0.21960,42.55,319.14,
426,121.11330,44.58,121.12050,8.28,121.13370,44.58,0.33330,36.29,264.69,
427,121.44660,50.74,121.45380,-3.91,121.46490,50.74,0.20940,54.65,306.73,
428,121.65480,49.59,121.66320,14.38,121.67550,49.59,0.30030,35.22,263.75,
429,121.95750,50.35,121.96350,9.06,121.97610,50.35,0.03990,41.29,280.54,
430,121.99050,44.65,122.00340,-49.22,122.01840,44.65,0.20040,93.87,1015.80,
431,122.19900,48.95,122.20380,-26.72,122.21790,48.95,0.22500,75.66,562.37,
432,122.41620,49.29,122.42880,16.25,122.43660,49.29,0.28860,33.04,240.30,
433,122.71380,50.50,122.71740,16.56,122.73240,50.50,0.17250,33.94,274.93,
434,122.87580,35.17,122.88990,-24.84,122.90490,35.17,0.65850,60.01,904.41,
435,123.54240,43.76,123.54840,-8.28,123.56070,43.76,0.44070,52.04,351.19,
436,123.98550,49.15,123.98910,2.97,124.00410,49.15,1.35750,46.18,296.28,
437,125.33820,58.66,125.34660,24.38,125.35890,58.66,0.71430,34.29,237.17,
438,126.05490,54.43,126.06090,14.38,126.07350,54.43,0.50820,40.05,237.43,
439,126.55950,62.93,126.56910,12.34,126.58410,62.93,0.14370,50.58,550.37,
440,126.70560,55.52,126.71280,20.00,126.72780,55.52,0.18090,35.52,317.17,
441,126.88380,55.99,126.89370,17.34,126.90870,55.99,0.43800,38.65,384.13,
442,127.32690,53.34,127.33170,14.22,127.34250,53.34,0.18240,39.12,207.67,
443,127.50180,61.79,127.51410,28.13,127.52550,61.79,0.30210,33.67,274.19,
444,127.80870,54.41,127.81620,14.22,127.82670,54.41,0.94770,40.19,207.09,
445,128.75910,47.70,128.76390,15.16,128.77200,47.70,0.02940,32.55,135.77,
446,128.78970,53.43,128.79330,11.41,128.80590,53.43,0.99720,42.02,223.46,
447,129.77730,56.24,129.79050,-19.84,129.80550,56.24,0.29700,76.08,856.96,
448,130.08390,57.35,130.08750,21.72,130.09920,57.35,0.24300,35.64,177.68,
449,130.31730,57.24,130.33050,23.59,130.34100,57.24,1.64880,33.65,226.58,
450,131.96730,56.70,131.97930,6.72,131.99400,56.70,0.80430,49.98,335.59,
451,132.77880,59.87,132.78360,25.31,132.79500,59.87,0.36000,34.56,208.76,
452,133.13880,60.40,133.14360,26.41,133.15530,60.40,0.10380,33.99,225.18,
453,133.24020,65.42,133.24740,23.13,133.26240,65.42,0.53340,42.29,374.40,
454,133.77480,58.09,133.78080,14.38,133.79580,58.09,0.06390,43.72,277.86,
455,133.83630,58.61,133.84470,13.44,133.85970,58.61,0.35730,45.18,422.99,
456,134.19480,39.09,134.20200,-14.22,134.21040,39.09,0.34680,53.31,213.92,
457,134.54160,57.33,134.54880,21.25,134.55960,57.33,0.04170,36.08,181.85,
458,134.57760,62.56,134.59050,23.13,134.60460,62.56,0.20220,39.43,317.64,
459,134.78790,53.14,134.79270,15.00,134.80440,53.14,0.19080,38.14,223.88,
460,134.97750,56.95,134.98350,20.00,134.99460,56.95,0.28410,36.95,150.78,
461,135.25890,47.61,135.26760,-25.00,135.27630,47.61,0.56160,72.61,411.08,
462,135.82200,60.30,135.82920,-2.34,135.84210,60.30,0.03870,62.65,408.06,
463,135.85620,58.93,135.86790,21.72,135.87990,58.93,0.50700,37.21,247.64,
464,136.36380,56.51,136.37490,15.78,136.38780,56.51,0.54030,40.73,268.29,
465,136.91160,60.14,136.91520,17.34,136.93020,60.14,0.17040,42.79,266.25,
466,137.07600,61.74,137.08560,22.03,137.09850,61.74,0.89400,39.71,291.50,
467,137.97270,55.50,137.97960,-0.16,137.99280,55.50,0.23700,55.66,338.55,
468,138.21300,61.59,138.21660,13.44,138.23160,61.59,0.27450,48.16,268.17,
469,138.48510,55.93,138.49110,17.19,138.50280,55.93,0.16350,38.75,276.55,
470,138.64260,63.04,138.65460,29.06,138.66630,63.04,0.17370,33.97,249.64,
471,138.81990,63.31,138.82830,25.31,138.83940,63.31,0.12360,38.00,281.02,
472,138.94110,61.68,138.95190,26.88,138.96270,61.68,0.21210,34.80,244.08,
473,139.15680,61.66,139.16400,19.69,139.17720,61.66,0.13950,41.98,308.24,
474,139.29750,60.95,139.30350,22.97,139.31700,60.95,0.22620,37.99,296.03,
475,139.52490,61.04,139.52970,9.38,139.54260,61.04,0.02940,51.66,283.59,
476,139.54710,59.11,139.55910,24.22,139.57260,59.11,0.32880,34.89,313.48,
477,139.88190,61.34,139.88790,27.03,139.89900,61.34,0.08130,34.31,192.40,
478,139.96080,62.02,139.96920,23.44,139.97820,62.02,0.28290,38.58,257.59,
479,140.24490,63.73,140.25210,25.31,140.26710,63.73,0.14460,38.42,260.95,
480,140.38710,58.64,140.39670,24.22,140.40840,58.64,0.59160,34.42,170.34,
481,140.97510,56.23,140.98830,-8.59,141.00330,56.23,0.03990,64.82,587.41,
482,141.02340,58.53,141.02820,11.41,141.03990,58.53,0.20190,47.12,289.08,
483,141.22410,58.02,141.23010,12.50,141.24060,58.02,0.66120,45.52,254.71,
484,141.88290,58.36,141.89130,-28.28,141.90630,58.36,0.48090,86.64,638.01,
485,142.36740,54.83,142.37220,14.22,142.38180,54.83,0.14400,40.61,183.24,
486,142.51020,59.62,142.51620,-10.63,142.53120,59.62,0.35610,70.25,422.29,
487,142.86600,59.05,142.87230,19.38,142.88610,59.05,0.12090,39.68,251.19,
488,142.98450,56.63,142.99320,-18.59,143.00640,56.63,0.15360,75.23,558.97,
489,143.14080,61.64,143.14680,-2.97,143.16180,61.64,0.08100,64.60,449.22,
490,143.21820,62.56,143.22780,18.44,143.23770,62.56,0.17550,44.12,254.42,
491,143.39850,65.08,143.40330,31.87,143.41710,65.08,0.20490,33.20,220.26,
492,143.60220,62.41,143.60820,18.28,143.61690,62.41,0.21750,44.12,217.58,
493,143.81730,63.34,143.82570,-15.94,143.84070,63.34,0.44100,79.28,554.19,
494,144.26070,64.19,144.26670,17.97,144.28170,64.19,0.14400,46.22,341.67,
495,144.40590,58.53,144.41070,-7.03,144.42570,58.53,0.57840,65.56,472.13,
496,144.97590,63.11,144.98910,-46.25,145.00410,63.11,0.05040,109.36,1335.92,
497,145.02990,57.69,145.03950,1.25,145.05210,57.69,0.01950,56.44,372.95,
498,145.05210,53.20,145.05900,16.72,145.07130,53.20,0.19140,36.48,217.28,
499,145.24440,61.51,145.25040,22.97,145.26210,61.51,0.17190,38.55,197.85,
500,145.41510,65.10,145.42230,27.81,145.43670,65.10,0.43110,37.29,280.40,
501,145.84740,60.81,145.85340,15.94,145.86840,60.81,0.22230,44.87,287.05,
502,146.07090,59.96,146.07570,23.13,146.09070,59.96,0.91050,36.84,304.16,
503,146.98140,62.87,146.98620,19.53,147.00120,62.87,0.59160,43.34,274.09,
504,147.57180,60.72,147.57780,-14.69,147.59220,60.72,1.12380,75.41,537.91,
505,148.69800,573.98,148.70160,426.88,148.71660,573.98,2.47140,147.10,2091.28,
506,151.16340,269.84,151.17300,234.22,151.18530,269.84,1.90950,35.62,223.15,
507,153.07500,259.54,153.08250,225.94,153.09090,259.54,1.10190,33.60,182.81,
508,154.17600,261.01,154.18440,226.56,154.19550,261.01,0.70620,34.45,197.37,
509,154.88220,256.04,154.89060,202.66,154.90560,256.04,1.68720,53.39,355.30,
510,156.57060,250.66,156.57780,212.19,156.59040,250.66,0.24060,38.47,233.29,
511,156.81120,256.47,156.81840,215.16,156.83340,256.47,0.88050,41.31,384.54,
512,157.69290,256.11,157.69890,202.34,157.71390,256.11,0.34590,53.77,368.03,
513,158.03880,254.09,158.04480,222.03,158.05410,254.09,0.09570,32.06,161.29,
514,158.13570,248.67,158.14050,215.16,158.15370,248.67,0.88050,33.52,255.87,
515,159.01260,254.06,159.02100,217.19,159.03120,254.06,0.19500,36.87,198.80,
516,159.21120,247.82,159.21600,208.91,159.22950,247.82,0.46890,38.91,269.63,
517,159.67170,248.96,159.68490,211.41,159.69480,248.96,0.17670,37.55,310.26,
518,159.85560,249.25,159.86160,199.22,159.87660,249.25,0.23340,50.04,377.48,
519,160.08450,241.33,160.09500,193.91,160.11000,241.33,0.04440,47.43,349.40,
520,160.12680,240.41,160.13940,205.16,160.15260,240.41,0.72300,35.26,261.53,
521,160.85400,237.97,160.86240,203.75,160.87500,237.97,0.49020,34.22,132.96,
522,161.34030,242.22,161.35260,201.25,161.36520,242.22,0.96810,40.97,348.39,
523,162.31470,233.70,162.32070,201.41,162.32850,233.70,0.27360,32.30,107.26,
524,162.58590,238.31,162.59430,106.88,162.60930,238.31,0.10800,131.44,1257.83,
525,162.68940,234.47,162.70230,163.75,162.71730,234.47,1.11630,70.72,818.07,
526,163.80780,240.91,163.81860,202.19,163.82970,240.91,0.72000,38.73,233.54,
527,164.53140,244.11,164.53860,211.09,164.55150,244.11,0.64740,33.01,198.13,
528,165.17250,234.88,165.18600,194.38,165.20100,234.88,0.60000,40.51,414.08,
529,165.78240,239.88,165.78600,205.00,165.80100,239.88,2.52660,34.88,382.68,
530,168.30450,240.08,168.31260,198.91,168.32580,240.08,0.17910,41.17,281.06,
531,168.48810,235.32,168.49170,190.78,168.50310,235.32,0.74460,44.54,220.94,
532,169.23150,221.45,169.23630,184.06,169.24830,221.45,0.07950,37.39,254.64,
533,169.30530,228.74,169.31580,182.81,169.33080,228.74,0.64920,45.92,381.94,
534,169.95780,190.95,169.96500,152.34,169.97670,190.95,0.77370,38.61,208.02,
535,170.72910,168.38,170.73870,125.16,170.75370,168.38,0.29760,43.22,419.67,
536,171.02370,171.14,171.03630,137.81,171.05130,171.14,0.06120,33.33,376.39,
537,171.08880,167.38,171.09750,129.53,171.11250,167.38,0.55140,37.85,295.98,
538,171.63570,151.37,171.64890,117.97,171.66240,151.37,1.25610,33.40,329.27,
539,172.89690,122.43,172.90500,63.91,172.92000,122.43,1.20480,58.52,560.52,
540,174.10380,115.62,174.10980,80.78,174.12210,115.62,0.14340,34.84,259.08,
541,174.24150,101.85,174.25320,53.28,174.26820,101.85,0.61050,48.57,398.72,
542,174.85590,95.72,174.86370,45.63,174.87780,95.72,0.26370,50.09,485.33,
543,175.12020,102.13,175.12740,66.56,175.13910,102.13,0.22290,35.56,197.55,
544,175.34160,92.29,175.35030,58.28,175.35900,92.29,0.04500,34.01,216.53,
545,175.39170,99.25,175.39530,64.22,175.40790,99.25,0.79110,35.03,125.49,
546,176.17290,95.94,176.18640,56.56,176.20080,95.94,0.08220,39.38,387.91,
547,176.26260,96.78,176.26860,62.50,176.28270,96.78,0.16650,34.28,257.68,
548,176.43120,80.60,176.43510,45.00,176.44830,80.60,0.31410,35.60,211.88,
549,176.74320,100.59,176.74920,67.97,176.76420,100.59,0.38220,32.62,322.11,
550,177.11850,95.80,177.13140,23.75,177.14640,95.80,0.12210,72.05,1006.64,
551,177.24630,83.98,177.25350,48.91,177.26220,83.98,0.52110,35.07,210.09,
552,177.76710,86.83,177.77460,50.31,177.78300,86.83,0.04380,36.51,123.44,
553,177.81330,81.47,177.81840,48.28,177.83130,81.47,0.07710,33.19,253.85,
554,177.88440,82.83,177.89550,48.28,177.90540,82.83,0.36270,34.55,236.23,
555,178.24500,85.46,178.25820,47.19,178.27320,85.46,0.08490,38.28,348.96,
556,178.33590,76.33,178.34310,-20.00,178.35810,76.33,2.11170,96.33,801.78,
557,180.45000,72.40,180.45480,13.91,180.46980,72.40,0.28320,58.49,580.16,
558,180.72810,66.90,180.73800,-2.34,180.75300,66.90,0.17910,69.24,700.05,
559,180.90630,48.96,180.91710,8.28,180.93210,48.96,1.35660,40.68,371.95,
560,182.26440,57.62,182.27370,19.22,182.28870,57.62,0.05610,38.40,308.88,
561,182.32500,56.12,182.32980,17.97,182.34360,56.12,0.12690,38.15,293.70,
562,182.44410,65.63,182.45670,31.25,182.46390,65.63,0.21330,34.38,192.88,
563,182.66280,56.79,182.67000,22.66,182.67960,56.79,0.22740,34.14,154.15,
564,182.89230,57.08,182.89740,23.44,182.91240,57.08,0.03540,33.65,332.55,
565,182.92920,60.11,182.93280,22.66,182.94510,60.11,0.50460,37.46,237.64,
566,183.43140,40.12,183.43740,4.53,183.44580,40.12,0.11550,35.59,152.72,
567,183.54480,20.65,183.55290,-18.59,183.56040,20.65,0.60630,39.24,243.40,
568,184.14570,30.38,184.15920,-4.38,184.16670,30.38,0.23550,34.76,253.89,
569,184.38480,43.40,184.39470,9.53,184.40970,43.40,0.04020,33.87,289.57,
570,184.42620,47.32,184.43490,-4.38,184.44990,47.32,0.13230,51.69,572.43,
571,184.55400,35.76,184.56720,-27.81,184.58160,35.76,0.16680,63.57,677.47,
572,184.72800,38.48,184.73400,2.97,184.74660,38.48,0.30270,35.51,172.43,
573,185.02590,37.81,185.03670,4.53,185.04540,37.81,0.83790,33.28,170.27,
574,185.86170,38.63,185.87460,5.94,185.88180,38.63,0.24030,32.69,206.32,
575,186.10350,40.50,186.11490,5.47,186.12510,40.50,0.81870,35.03,284.50,
576,186.92400,39.62,186.93360,6.72,186.94410,39.62,0.24030,32.90,178.57,
577,187.16100,34.78,187.17390,1.25,187.18080,34.78,0.85800,33.53,168.12,
578,188.02320,40.49,188.03190,-8.44,188.04690,40.49,0.12420,48.92,592.53,
579,188.14320,39.24,188.15610,0.63,188.16510,39.24,0.15990,38.61,183.05,
580,188.30280,30.11,188.31600,-6.56,188.32350,30.11,0.24120,36.67,250.25,
581,188.55360,10.90,188.55720,-23.28,188.56590,10.90,0.15180,34.18,140.48,
582,188.69940,31.99,188.70900,-19.38,188.72400,31.99,0.38460,51.37,487.65,
583,189.08400,30.88,189.09360,-6.88,189.10380,30.88,0.62940,37.75,249.81,
584,189.70950,20.16,189.72300,-25.94,189.73800,20.16,0.09900,46.10,463.95,
585,189.81090,18.55,189.82200,-14.69,189.83640,18.55,0.32910,33.24,286.78,
586,190.13760,37.24,190.15110,2.66,190.16280,37.24,0.17790,34.58,346.06,
587,190.32300,36.92,190.32900,3.13,190.34400,36.92,0.68220,33.79,332.53,
588,190.99830,39.17,191.01120,1.25,191.02140,39.17,1.08180,37.92,305.72,
589,192.08340,27.59,192.09300,-6.25,192.10050,27.59,0.56250,33.84,186.56,
590,192.64200,18.87,192.65550,-15.16,192.66300,18.87,0.06690,34.02,273.21,
591,192.71220,17.26,192.72240,-25.00,192.73740,17.26,0.16980,42.26,562.03,
592,192.87960,26.52,192.89220,-9.69,192.90720,26.52,0.34800,36.21,386.42,
593,193.23030,6.77,193.24020,-35.00,193.25460,6.77,0.49200,41.77,370.59,
594,193.72500,19.62,193.73220,-48.13,193.74720,19.62,0.32070,67.74,655.83,
595,194.04390,27.15,194.05290,-7.03,194.05980,27.15,0.40200,34.18,179.83,
596,194.44380,20.76,194.45490,-11.41,194.46330,20.76,0.78000,32.17,221.36,
597,195.22170,16.99,195.23490,-24.53,195.24600,16.99,0.09240,41.52,311.59,
598,195.31650,19.26,195.32730,-23.28,195.33570,19.26,0.40500,42.54,239.53,
599,195.71880,18.82,195.73230,-35.63,195.74070,18.82,0.49260,54.44,387.11,
600,196.21890,16.73,196.22490,-17.50,196.23990,16.73,0.06180,34.23,320.01,
601,196.28070,-0.04,196.28670,-38.44,196.29840,-0.04,0.06150,38.40,214.47,
602,196.34100,15.93,196.34820,-44.53,196.36320,15.93,0.04500,60.47,542.19,
603,196.38000,7.96,196.39320,-24.53,196.40820,7.96,0.40920,32.49,381.68,
604,196.79130,2.89,196.80240,-32.66,196.81740,2.89,0.30990,35.55,325.04,
605,197.10000,12.50,197.11230,-20.47,197.12280,12.50,0.60000,32.97,220.99,
606,197.69940,-2.04,197.71230,-34.69,197.72490,-2.04,0.22440,32.65,218.58,
607,197.92800,9.07,197.93670,-51.25,197.95170,9.07,0.33390,60.32,550.83,
608,198.26460,-2.08,198.27060,-37.50,198.28350,-2.08,0.11880,35.42,290.36,
609,198.37680,10.08,198.38940,-25.94,198.40200,10.08,0.39960,36.02,293.59,
610,198.78150,18.51,198.78900,-16.41,198.79980,18.51,0.35700,34.91,195.75,
611,199.13820,13.23,199.14600,-27.97,199.16100,13.23,1.04730,41.20,405.54,
612,200.18370,6.08,200.19330,-34.38,200.20830,6.08,0.10590,40.45,373.15,
613,200.29530,-8.85,200.29920,-41.72,200.31390,-8.85,0.75510,32.87,271.20,
614,201.04110,6.78,201.05430,-32.50,201.06420,6.78,0.09240,39.28,336.44,
615,201.13680,4.36,201.14670,-31.87,201.15720,4.36,0.02370,36.24,156.13,
616,201.16020,4.33,201.17040,-43.91,201.18090,4.33,0.47340,48.24,377.12,
617,201.63090,-1.39,201.64380,-35.47,201.65850,-1.39,0.09930,34.08,328.53,
618,201.73350,3.87,201.74310,-43.75,201.75630,3.87,0.06540,47.62,367.66,
619,201.80370,3.70,201.80850,-35.63,201.81780,3.70,1.05990,39.32,120.54,
620,202.85580,7.89,202.86840,-27.03,202.87710,7.89,0.02070,34.92,168.10,
621,202.87710,13.01,202.88910,-20.47,202.90350,13.01,0.18450,33.48,392.35,
622,203.06100,14.54,203.07360,-21.56,203.08860,14.54,0.50610,36.10,315.85,
623,203.57640,-1.73,203.57970,-41.72,203.59470,-1.73,0.10710,39.99,354.30,
624,203.67630,-1.93,203.68680,-34.22,203.70180,-1.93,0.04500,32.29,400.37,
625,203.71890,3.36,203.73180,-34.69,203.74500,3.36,0.67800,38.05,341.69,
626,204.39630,0.85,204.40980,-34.38,204.41850,0.85,0.31740,35.23,221.97,
627,204.71640,-1.46,204.72720,-37.50,204.73860,-1.46,0.22890,36.04,233.06,
628,204.94200,2.71,204.95610,-40.63,204.97110,2.71,0.03240,43.33,503.72,
629,204.97980,2.54,204.98850,-30.78,204.99990,2.54,0.52680,33.32,133.17,
630,205.50660,-14.29,205.51530,-49.06,205.53030,-14.29,0.23880,34.78,375.91,
631,205.74540,-17.38,205.75410,-53.13,205.76070,-17.38,0.04170,35.74,164.52,
632,205.78200,-35.98,205.79580,-135.78,205.81080,-35.98,0.19320,99.80,1327.06,
633,205.98180,-24.72,205.98900,-69.06,206.00190,-24.72,0.09750,44.34,351.53,
634,206.08170,-12.87,206.08650,-66.88,206.10150,-12.87,0.06000,54.01,425.65,
635,206.13930,-8.33,206.14650,-40.47,206.16150,-8.33,0.22140,32.14,281.54,
636,206.35890,-5.09,206.36790,-43.91,206.37690,-5.09,0.22380,38.81,188.57,
637,206.57850,-12.91,206.59170,-52.81,206.60670,-12.91,0.09750,39.90,546.67,
638,206.68200,-37.42,206.68920,-71.41,206.69670,-37.42,0.79170,33.98,133.05,
639,207.47370,-9.34,207.48090,-41.56,207.48900,-9.34,0.16620,32.22,162.43,
640,207.63360,-23.42,207.64710,-64.53,207.65640,-23.42,0.86820,41.11,333.20,
641,208.51080,-23.95,208.51530,-62.97,208.53030,-23.95,0.43500,39.01,294.73,
642,208.93950,-10.92,208.95030,-44.22,208.95810,-10.92,0.17370,33.30,198.90,
643,209.11260,-17.83,209.12400,-52.81,209.13630,-17.83,0.10560,34.98,282.81,
644,209.22120,-5.24,209.22960,-53.91,209.24460,-5.24,0.34950,48.67,442.23,
645,209.57040,-29.96,209.57910,-62.19,209.58900,-29.96,0.23010,32.23,141.02,
646,209.79750,-1.59,209.80920,-34.22,209.82420,-1.59,0.08400,32.63,320.71,
647,209.88480,-22.79,209.89320,-61.56,209.90010,-22.79,0.08880,38.77,193.81,
648,209.97480,-9.26,209.98200,-50.94,209.99610,-9.26,0.20130,41.68,274.79,
649,210.16980,-6.18,210.18330,-50.16,210.19590,-6.18,0.17520,43.97,486.23,
650,210.35250,-6.00,210.35850,-42.97,210.37350,-6.00,0.93000,36.97,389.89,
651,211.27800,-13.97,211.28850,-49.53,211.29900,-13.97,0.45780,35.56,277.87,
652,211.73370,-13.26,211.74630,-49.06,211.75680,-13.26,0.09600,35.80,245.13,
653,211.83180,-11.55,211.84230,-56.56,211.85730,-11.55,0.12690,45.01,524.38,
654,211.96080,-9.59,211.96920,-44.84,211.98420,-9.59,0.05700,35.26,311.16,
655,212.01510,-20.64,212.02620,-58.28,212.03910,-20.64,0.20190,37.64,353.15,
656,212.21940,-19.12,212.22810,-54.38,212.23950,-19.12,0.99300,35.25,210.77,
657,213.21240,-15.45,213.22110,-48.28,213.23520,-15.45,0.23190,32.83,257.72,
658,213.44820,-26.73,213.45300,-69.69,213.46530,-26.73,0.31140,42.96,216.27,
659,213.75690,-17.79,213.76440,-51.88,213.77610,-17.79,0.85980,34.09,252.07,
660,214.61400,-21.90,214.62420,-54.53,214.63260,-21.90,0.56370,32.63,176.11,
661,215.17470,-31.25,215.18790,-64.84,215.19570,-31.25,0.07890,33.59,216.21,
662,215.26320,-26.34,215.26680,-67.34,215.27700,-26.34,0.10200,41.00,234.34,
663,215.36040,-27.71,215.36880,-70.63,215.38380,-27.71,0.11160,42.92,535.84,
664,215.47320,-28.91,215.48040,-78.59,215.49090,-28.91,0.01950,49.68,304.80,
665,215.49510,-36.24,215.49990,-81.09,215.51490,-36.24,0.02640,44.85,327.42,
666,215.51700,-39.36,215.52630,-82.19,215.53320,-39.36,0.01650,42.82,169.48,
667,215.53920,-38.89,215.54280,-71.88,215.55060,-38.89,0.56400,32.99,174.80,
668,216.09810,-30.68,216.10680,-72.50,216.12180,-30.68,0.19260,41.82,359.72,
669,216.29580,-38.50,216.29940,-75.31,216.31350,-38.50,0.16920,36.81,225.10,
670,216.45540,-25.00,216.46860,-71.41,216.48360,-25.00,0.14160,46.41,587.76,
671,216.60030,-22.32,216.61020,-55.63,216.62190,-22.32,0.17370,33.30,164.64,
672,216.77070,-18.20,216.78390,-57.66,216.79890,-18.20,0.12030,39.46,584.26,
673,216.89190,-31.35,216.90420,-67.97,216.91350,-31.35,0.12240,36.62,354.98,
674,217.01820,-38.55,217.02660,-70.63,217.03740,-38.55,1.02120,32.08,217.33,
675,218.03910,-36.87,218.04780,-69.69,218.05530,-36.87,0.11070,32.82,196.05,
676,218.15250,-38.96,218.15850,-72.19,218.16600,-38.96,0.17340,33.22,122.13,
677,218.31810,-42.13,218.33190,-99.53,218.34690,-42.13,0.34470,57.40,844.05,
678,218.66460,-39.39,218.67660,-77.66,218.68710,-39.39,0.22500,38.26,201.12,
679,218.89170,-43.41,218.90160,-80.94,218.91090,-43.41,0.09330,37.53,294.21,
680,218.98200,-40.88,218.99490,-73.28,219.00540,-40.88,0.36270,32.40,191.15,
681,219.34800,-40.22,219.35760,-80.31,219.37110,-40.22,0.06870,40.09,309.22,
682,219.41370,-40.56,219.42630,-78.59,219.44130,-40.56,0.51150,38.04,385.72,
683,219.93000,-42.26,219.93780,-78.75,219.94920,-42.26,0.09450,36.49,309.91,
684,220.02390,-47.69,220.03230,-87.19,220.03920,-47.69,0.26730,39.49,207.12,
685,220.28520,-51.64,220.29960,-84.69,220.30950,-51.64,0.04950,33.05,252.85,
686,220.34550,-54.49,220.34910,-92.19,220.36080,-54.49,0.93690,37.70,188.62,
687,221.27280,-50.15,221.28600,-89.06,221.29650,-50.15,0.24540,38.91,227.47,
688,221.52540,-52.97,221.53140,-96.72,221.54130,-52.97,0.29220,43.75,105.55,
689,221.81610,-48.76,221.82360,-86.88,221.83290,-48.76,0.12060,38.11,316.78,
690,221.93430,-38.55,221.94420,-73.91,221.95920,-38.55,0.08130,35.36,391.39,
691,222.01860,-46.24,222.02550,-81.72,222.04050,-46.24,0.05490,35.48,343.27,
692,222.06690,-53.50,222.08040,-148.59,222.09540,-53.50,0.04470,95.10,1205.21,
693,222.11160,-57.71,222.12510,-90.94,222.13380,-57.71,0.03930,33.23,235.31,
694,222.15120,-67.69,222.16440,-107.34,222.17040,-67.69,0.27600,39.66,251.67,
695,222.42840,-52.75,222.44040,-85.78,222.45510,-52.75,0.12870,33.03,282.66,
696,222.55890,-44.53,222.56910,-79.22,222.58410,-44.53,0.31050,34.69,457.27,
697,222.86670,-35.19,222.87960,-75.94,222.89460,-35.19,0.08430,40.74,596.47,
698,222.95310,-29.70,222.96390,-73.13,222.97890,-29.70,0.22050,43.43,477.86,
699,223.17330,-50.43,223.18440,-130.47,223.19850,-50.43,0.20520,80.04,689.46,
700,223.37580,-46.21,223.38960,-98.59,223.40460,-46.21,0.09270,52.38,702.74,
701,223.47870,-44.16,223.48230,-78.91,223.49730,-44.16,0.93570,34.75,369.73,
702,224.41140,-49.08,224.41800,-82.50,224.43240,-49.08,0.34500,33.42,355.56,
703,224.75580,-49.14,224.76300,-81.72,224.77800,-49.14,0.33210,32.58,321.10,
704,225.08790,-71.09,225.09510,-119.38,225.10680,-71.09,0.17100,48.29,332.04,
705,225.25260,-35.91,225.26610,-70.00,225.28110,-35.91,0.13710,34.09,436.88,
706,225.39120,-64.97,225.40320,-109.84,225.41670,-64.97,0.33990,44.87,345.81,
707,225.73230,-40.79,225.74310,-78.28,225.75810,-40.79,0.07350,37.49,410.27,
708,225.80790,-71.20,225.81660,-107.97,225.82500,-71.20,0.03420,36.77,255.01,
709,225.83760,-44.38,225.85080,-97.19,225.86580,-44.38,0.12690,52.81,691.41,
