,id,roi,int,dist,index,time
0,24_05_16_09_xform_ch3,1,144.2432,30,0,0.0
1,24_05_16_09_xform_ch3,1,147.0,30,1,10.0
2,24_05_16_09_xform_ch3,1,138.7297,30,2,20.0
3,24_05_16_09_xform_ch3,1,144.3784,30,3,30.0
4,24_05_16_09_xform_ch3,1,146.5135,30,4,40.0
5,24_05_16_09_xform_ch3,1,137.5676,30,5,50.0
6,24_05_16_09_xform_ch3,1,138.9189,30,6,60.0
7,24_05_16_09_xform_ch3,1,134.3514,30,7,70.0
8,24_05_16_09_xform_ch3,1,130.0811,30,8,80.0
9,24_05_16_09_xform_ch3,1,128.3784,30,9,90.0
10,24_05_16_09_xform_ch3,1,127.8919,30,10,100.0
11,24_05_16_09_xform_ch3,1,129.7027,30,11,110.0
12,24_05_16_09_xform_ch3,1,131.8649,30,12,120.0
13,24_05_16_09_xform_ch3,1,129.5135,30,13,130.0
14,24_05_16_09_xform_ch3,1,142.0811,30,14,140.0
15,24_05_16_09_xform_ch3,1,140.2973,30,15,150.0
16,24_05_16_09_xform_ch3,1,131.8919,30,16,160.0
17,24_05_16_09_xform_ch3,1,131.8378,30,17,170.0
18,24_05_16_09_xform_ch3,1,135.8108,30,18,180.0
19,24_05_16_09_xform_ch3,1,125.1892,30,19,190.0
20,24_05_16_09_xform_ch3,1,122.2432,30,20,200.0
21,24_05_16_09_xform_ch3,1,128.1892,30,21,210.0
22,24_05_16_09_xform_ch3,1,122.5946,30,22,220.0
23,24_05_16_09_xform_ch3,1,124.8108,30,23,230.0
24,24_05_16_09_xform_ch3,1,124.2703,30,24,240.0
25,24_05_16_09_xform_ch3,1,126.6486,30,25,250.0
26,24_05_16_09_xform_ch3,1,127.1351,30,26,260.0
27,24_05_16_09_xform_ch3,1,129.7027,30,27,270.0
28,24_05_16_09_xform_ch3,1,125.9189,30,28,280.0
29,24_05_16_09_xform_ch3,1,121.2162,30,30,290.0
30,24_05_16_09_xform_ch3,2,161.0541,68,0,0.0
31,24_05_16_09_xform_ch3,2,166.7838,68,1,10.0
32,24_05_16_09_xform_ch3,2,163.0811,68,2,20.0
33,24_05_16_09_xform_ch3,2,160.2973,68,3,30.0
34,24_05_16_09_xform_ch3,2,154.6216,68,4,40.0
35,24_05_16_09_xform_ch3,2,155.9189,68,5,50.0
36,24_05_16_09_xform_ch3,2,158.5676,68,6,60.0
37,24_05_16_09_xform_ch3,2,154.6757,68,7,70.0
38,24_05_16_09_xform_ch3,2,158.9189,68,8,80.0
39,24_05_16_09_xform_ch3,2,157.4865,68,9,90.0
40,24_05_16_09_xform_ch3,2,155.1892,68,10,100.0
41,24_05_16_09_xform_ch3,2,152.8108,68,11,110.0
