,id,lab_id,roi,index,time,abs_int,dF_int,dF/F0_int,base
0,25_11_27_cell2_3_algn_ch0,25_11_27_cell2_3_algn_ch3_up-labels,1,0,0.0,23.149999618530273,0.0,0.0,simple
1,25_11_27_cell2_3_algn_ch0,25_11_27_cell2_3_algn_ch3_up-labels,1,1,1.0,24.350000381469727,1.2000000476837158,0.05180000141263008,simple
2,25_11_27_cell2_3_algn_ch0,25_11_27_cell2_3_algn_ch3_up-labels,1,2,2.0,24.950000762939453,1.7999999523162842,0.07779999822378159,simple
3,25_11_27_cell2_3_algn_ch0,25_11_27_cell2_3_algn_ch3_up-labels,1,3,3.0,25.100000381469727,1.9500000476837158,0.08420000225305557,simple
4,25_11_27_cell2_3_algn_ch0,25_11_27_cell2_3_algn_ch3_up-labels,1,4,4.0,22.649999618530273,-0.5,-0.02160000056028366,simple
5,25_11_27_cell2_3_algn_ch0,25_11_27_cell2_3_algn_ch3_up-labels,1,5,5.0,23.549999237060547,0.4000000059604645,0.01730000041425228,simple
6,25_11_27_cell2_3_algn_ch0,25_11_27_cell2_3_algn_ch3_up-labels,1,6,6.0,25.5,2.3499999046325684,0.1014999970793724,simple
7,25_11_27_cell2_3_algn_ch0,25_11_27_cell2_3_algn_ch3_up-labels,1,7,7.0,23.649999618530273,0.5,0.02160000056028366,simple
8,25_11_27_cell2_3_algn_ch0,25_11_27_cell2_3_algn_ch3_up-labels,1,8,8.0,25.049999237060547,1.899999976158142,0.08209999650716782,simple
9,25_11_27_cell2_3_algn_ch0,25_11_27_cell2_3_algn_ch3_up-labels,1,9,9.0,27.25,4.099999904632568,0.17710000276565552,simple
10,25_11_27_cell2_3_algn_ch0,25_11_27_cell2_3_algn_ch3_up-labels,1,10,10.0,25.950000762939453,2.799999952316284,0.12099999934434891,simple
11,25_11_27_cell2_3_algn_ch0,25_11_27_cell2_3_algn_ch3_up-labels,1,11,11.0,26.75,3.5999999046325684,0.15549999475479126,simple
12,25_11_27_cell2_3_algn_ch0,25_11_27_cell2_3_algn_ch3_up-labels,1,12,12.0,25.649999618530273,2.5,0.1080000028014183,simple
13,25_11_27_cell2_3_algn_ch0,25_11_27_cell2_3_algn_ch3_up-labels,1,13,13.0,26.600000381469727,3.450000047683716,0.14900000393390656,simple
14,25_11_27_cell2_3_algn_ch0,25_11_27_cell2_3_algn_ch3_up-labels,1,14,14.0,26.399999618530273,3.25,0.1404000073671341,simple
15,25_11_27_cell2_3_algn_ch0,25_11_27_cell2_3_algn_ch3_up-labels,1,15,15.0,27.399999618530273,4.25,0.18359999358654022,simple
16,25_11_27_cell2_3_algn_ch0,25_11_27_cell2_3_algn_ch3_up-labels,1,16,16.0,27.850000381469727,4.699999809265137,0.2029999941587448,simple
17,25_11_27_cell2_3_algn_ch0,25_11_27_cell2_3_algn_ch3_up-labels,1,17,17.0,26.549999237060547,3.4000000953674316,0.1468999981880188,simple
18,25_11_27_cell2_3_algn_ch0,25_11_27_cell2_3_algn_ch3_up-labels,1,18,18.0,28.149999618530273,5.0,0.2160000056028366,simple
19,25_11_27_cell2_3_algn_ch0,25_11_27_cell2_3_algn_ch3_up-labels,1,19,19.0,26.799999237060547,3.6500000953674316,0.15770000219345093,simple
20,25_11_27_cell2_3_algn_ch0,25_11_27_cell2_3_algn_ch3_up-labels,1,20,20.0,27.350000381469727,4.199999809265137,0.18140000104904175,simple
21,25_11_27_cell2_3_algn_ch0,25_11_27_cell2_3_algn_ch3_up-labels,1,21,21.0,28.350000381469727,5.199999809265137,0.22460000216960907,simple
22,25_11_27_cell2_3_algn_ch0,25_11_27_cell2_3_algn_ch3_up-labels,1,22,22.0,27.200000762939453,4.050000190734863,0.17489999532699585,simple
23,25_11_27_cell2_3_algn_ch0,25_11_27_cell2_3_algn_ch3_up-labels,1,23,23.0,27.049999237060547,3.9000000953674316,0.16850000619888306,simple
24,25_11_27_cell2_3_algn_ch0,25_11_27_cell2_3_algn_ch3_up-labels,1,24,24.0,26.950000762939453,3.799999952316284,0.16410000622272491,simple
25,25_11_27_cell2_3_algn_ch0,25_11_27_cell2_3_algn_ch3_up-labels,1,25,25.0,28.049999237060547,4.900000095367432,0.21170000731945038,simple
26,25_11_27_cell2_3_algn_ch0,25_11_27_cell2_3_algn_ch3_up-labels,1,26,26.0,26.5,3.3499999046325684,0.14470000565052032,simple
27,25_11_27_cell2_3_algn_ch0,25_11_27_cell2_3_algn_ch3_up-labels,1,27,27.0,27.25,4.099999904632568,0.17710000276565552,simple
28,25_11_27_cell2_3_algn_ch0,25_11_27_cell2_3_algn_ch3_up-labels,1,28,28.0,27.0,3.8499999046325684,0.1662999987602234,simple
29,25_11_27_cell2_3_algn_ch0,25_11_27_cell2_3_algn_ch3_up-labels,1,29,29.0,28.899999618530273,5.75,0.2484000027179718,simple
30,25_11_27_cell2_3_algn_ch0,25_11_27_cell2_3_algn_ch3_up-labels,1,30,30.0,27.350000381469727,4.199999809265137,0.18140000104904175,simple
31,25_11_27_cell2_3_algn_ch0,25_11_27_cell2_3_algn_ch3_up-labels,1,31,31.0,26.600000381469727,3.450000047683716,0.14900000393390656,simple
32,25_11_27_cell2_3_algn_ch0,25_11_27_cell2_3_algn_ch3_up-labels,1,32,32.0,27.799999237060547,4.650000095367432,0.20090000331401825,simple
33,25_11_27_cell2_3_algn_ch0,25_11_27_cell2_3_algn_ch3_up-labels,1,33,33.0,26.899999618530273,3.75,0.16200000047683716,simple
34,25_11_27_cell2_3_algn_ch0,25_11_27_cell2_3_algn_ch3_up-labels,1,34,34.0,27.549999237060547,4.400000095367432,0.19009999930858612,simple
35,25_11_27_cell2_3_algn_ch0,25_11_27_cell2_3_algn_ch3_up-labels,1,35,35.0,27.799999237060547,4.650000095367432,0.20090000331401825,simple
36,25_11_27_cell2_3_algn_ch0,25_11_27_cell2_3_algn_ch3_up-labels,1,36,36.0,27.850000381469727,4.699999809265137,0.2029999941587448,simple
37,25_11_27_cell2_3_algn_ch0,25_11_27_cell2_3_algn_ch3_up-labels,1,37,37.0,26.450000762939453,3.299999952316284,0.14249999821186066,simple
38,25_11_27_cell2_3_algn_ch0,25_11_27_cell2_3_algn_ch3_up-labels,1,38,38.0,26.350000381469727,3.200000047683716,0.13819999992847443,simple
39,25_11_27_cell2_3_algn_ch0,25_11_27_cell2_3_algn_ch3_up-labels,1,39,39.0,27.5,4.349999904632568,0.18790000677108765,simple
40,25_11_27_cell2_3_algn_ch0,25_11_27_cell2_3_algn_ch3_up-labels,1,40,40.0,24.850000381469727,1.7000000476837158,0.07339999824762344,simple
41,25_11_27_cell2_3_algn_ch0,25_11_27_cell2_3_algn_ch3_up-labels,1,41,41.0,28.100000381469727,4.949999809265137,0.21379999816417694,simple
42,25_11_27_cell2_3_algn_ch0,25_11_27_cell2_3_algn_ch3_up-labels,1,42,42.0,26.25,3.0999999046325684,0.1339000016450882,simple
43,25_11_27_cell2_3_algn_ch0,25_11_27_cell2_3_algn_ch3_up-labels,1,43,43.0,27.450000762939453,4.300000190734863,0.18569999933242798,simple
44,25_11_27_cell2_3_algn_ch0,25_11_27_cell2_3_algn_ch3_up-labels,1,44,44.0,29.850000381469727,6.699999809265137,0.28940001130104065,simple
45,25_11_27_cell2_3_algn_ch0,25_11_27_cell2_3_algn_ch3_up-labels,1,45,45.0,28.299999237060547,5.150000095367432,0.2224999964237213,simple
46,25_11_27_cell2_3_algn_ch0,25_11_27_cell2_3_algn_ch3_up-labels,1,46,46.0,28.850000381469727,5.699999809265137,0.24619999527931213,simple
47,25_11_27_cell2_3_algn_ch0,25_11_27_cell2_3_algn_ch3_up-labels,1,47,47.0,28.399999618530273,5.25,0.22679999470710754,simple
48,25_11_27_cell2_3_algn_ch0,25_11_27_cell2_3_algn_ch3_up-labels,1,48,48.0,29.5,6.349999904632568,0.2743000090122223,simple
49,25_11_27_cell2_3_algn_ch0,25_11_27_cell2_3_algn_ch3_up-labels,1,49,49.0,27.75,4.599999904632568,0.19869999587535858,simple
50,25_11_27_cell2_3_algn_ch0,25_11_27_cell2_3_algn_ch3_up-labels,1,50,50.0,29.25,6.099999904632568,0.26350000500679016,simple
51,25_11_27_cell2_3_algn_ch0,25_11_27_cell2_3_algn_ch3_up-labels,1,51,51.0,29.299999237060547,6.150000095367432,0.26570001244544983,simple
52,25_11_27_cell2_3_algn_ch0,25_11_27_cell2_3_algn_ch3_up-labels,1,52,52.0,28.450000762939453,5.300000190734863,0.2289000004529953,simple
53,25_11_27_cell2_3_algn_ch0,25_11_27_cell2_3_algn_ch3_up-labels,1,53,53.0,28.350000381469727,5.199999809265137,0.22460000216960907,simple
54,25_11_27_cell2_3_algn_ch0,25_11_27_cell2_3_algn_ch3_up-labels,1,54,54.0,29.350000381469727,6.199999809265137,0.2678000032901764,simple
55,25_11_27_cell2_3_algn_ch0,25_11_27_cell2_3_algn_ch3_up-labels,1,55,55.0,26.200000762939453,3.049999952316284,0.13169999420642853,simple
56,25_11_27_cell2_3_algn_ch0,25_11_27_cell2_3_algn_ch3_up-labels,1,56,56.0,28.399999618530273,5.25,0.22679999470710754,simple
57,25_11_27_cell2_3_algn_ch0,25_11_27_cell2_3_algn_ch3_up-labels,1,57,57.0,29.899999618530273,6.75,0.29159998893737793,simple
58,25_11_27_cell2_3_algn_ch0,25_11_27_cell2_3_algn_ch3_up-labels,1,58,58.0,28.299999237060547,5.150000095367432,0.2224999964237213,simple
59,25_11_27_cell2_3_algn_ch0,25_11_27_cell2_3_algn_ch3_up-labels,1,59,59.0,28.75,5.599999904632568,0.2418999969959259,simple
60,25_11_27_cell2_3_algn_ch0,25_11_27_cell2_3_algn_ch3_up-labels,1,60,60.0,30.0,6.849999904632568,0.29589998722076416,simple
61,25_11_27_cell2_3_algn_ch0,25_11_27_cell2_3_algn_ch3_up-labels,1,61,61.0,28.5,5.349999904632568,0.23109999299049377,simple
62,25_11_27_cell2_3_algn_ch0,25_11_27_cell2_3_algn_ch3_up-labels,1,62,62.0,30.100000381469727,6.949999809265137,0.3001999855041504,simple
63,25_11_27_cell2_3_algn_ch0,25_11_27_cell2_3_algn_ch3_up-labels,1,63,63.0,29.450000762939453,6.300000190734863,0.2721000015735626,simple
64,25_11_27_cell2_3_algn_ch0,25_11_27_cell2_3_algn_ch3_up-labels,1,64,64.0,29.600000381469727,6.449999809265137,0.2786000072956085,simple
65,25_11_27_cell2_3_algn_ch0,25_11_27_cell2_3_algn_ch3_up-labels,1,65,65.0,28.649999618530273,5.5,0.23759999871253967,simple
66,25_11_27_cell2_3_algn_ch0,25_11_27_cell2_3_algn_ch3_up-labels,1,66,66.0,31.049999237060547,7.900000095367432,0.34130001068115234,simple
67,25_11_27_cell2_3_algn_ch0,25_11_27_cell2_3_algn_ch3_up-labels,1,67,67.0,28.100000381469727,4.949999809265137,0.21379999816417694,simple
68,25_11_27_cell2_3_algn_ch0,25_11_27_cell2_3_algn_ch3_up-labels,1,68,68.0,28.299999237060547,5.150000095367432,0.2224999964237213,simple
69,25_11_27_cell2_3_algn_ch0,25_11_27_cell2_3_algn_ch3_up-labels,1,69,69.0,30.200000762939453,7.050000190734863,0.304500013589859,simple
70,25_11_27_cell2_3_algn_ch0,25_11_27_cell2_3_algn_ch3_up-labels,1,70,70.0,30.399999618530273,7.25,0.3131999969482422,simple
71,25_11_27_cell2_3_algn_ch0,25_11_27_cell2_3_algn_ch3_up-labels,1,71,71.0,30.600000381469727,7.449999809265137,0.32179999351501465,simple
72,25_11_27_cell2_3_algn_ch0,25_11_27_cell2_3_algn_ch3_up-labels,1,72,72.0,29.350000381469727,6.199999809265137,0.2678000032901764,simple
73,25_11_27_cell2_3_algn_ch0,25_11_27_cell2_3_algn_ch3_up-labels,1,73,73.0,29.350000381469727,6.199999809265137,0.2678000032901764,simple
